customer_id,app_version,phone_model,customer_signed_up_at_local_time,num_days_between_signup_and_first_ride,has_completed_in_app_safety_quiz
4306314,4.0.12,iPhone 12 Pro Max,2023-09-09 20:17:55,0,false
4303159,4.0.12,iPhone 12 Pro Max,2023-09-09 11:23:45,0,true
4305566,4.0.12,iPhone 12 Pro Max,2023-09-09 18:27:35,0,false
4332133,4.0.12,iPhone 12 Pro Max,2023-09-17 01:02:06,0,false
4305195,4.0.12,iPhone 12 Pro Max,2023-09-09 17:26:41,0,false
4238815,4.0.12,iPhone 12 Pro Max,2023-08-24 21:37:23,0,false
4303412,4.0.12,iPhone 12 Pro Max,2023-09-09 12:25:28,0,false
2551437,4.0.12,iPhone 12 Pro Max,2021-11-12 13:44:52,0,false
4329854,4.0.12,iPhone 12 Pro Max,2023-09-16 19:30:44,0,false
3332069,4.0.12,iPhone 12 Pro Max,2022-09-17 03:14:06,356,false
1731023,4.0.12,iPhone 12 Pro Max,2020-11-10 21:36:03,0,false
2327534,4.0.12,iPhone 12 Pro Max,2021-08-29 20:05:57,13,false
2988611,4.0.12,iPhone 12 Pro Max,2022-06-22 14:40:30,354,false
4119748,4.0.12,iPhone 12 Pro Max,2023-07-26 13:04:10,0,false
1868569,4.0.12,iPhone 12 Pro Max,2021-04-03 14:33:07,0,false
1803715,4.0.12,iPhone 12 Pro Max,2021-02-20 02:01:42,31,false
4208157,4.0.12,iPhone 12 Pro Max,2023-08-18 12:36:28,22,false
2151575,4.0.12,iPhone 12 Pro Max,2021-07-05 20:26:11,0,false
4103943,4.0.12,iPhone 13 Pro Max,2023-07-22 21:06:07,43,false
3399376,4.0.12,iPhone 13 Pro Max,2022-10-08 10:34:46,0,false
3561265,4.0.12,iPhone 13 Pro Max,2023-01-30 12:48:09,222,false
2040379,4.0.12,iPhone 13 Pro Max,2021-06-02 03:51:15,836,false
2487463,4.0.12,iPhone 13 Pro Max,2021-10-15 21:51:54,0,false
4141434,4.0.12,iPhone 13 Pro Max,2023-07-31 14:57:46,26,false
2490003,4.0.12,iPhone 13 Pro Max,2021-10-16 15:18:24,0,false
4303902,4.0.12,iPhone 13 Pro Max,2023-09-09 13:54:34,0,false
1726989,4.0.12,iPhone 13 Pro Max,2020-11-07 20:51:56,1036,false
4251778,4.0.12,iPhone 13 Pro Max,2023-08-27 13:51:40,0,false
4312935,4.0.12,iPhone 13 Pro Max,2023-09-11 16:30:02,0,false
4301446,4.0.12,iPhone 13 Pro Max,2023-09-08 22:32:27,0,false
3758025,4.0.12,iPhone 13 Pro Max,2023-05-02 18:13:16,0,false
3650626,4.0.12,iPhone 13 Pro Max,2023-03-28 10:40:45,0,false
4199671,4.0.12,iPhone 13 Pro Max,2023-08-16 12:31:08,0,false
3600118,4.0.12,iPhone 13 Pro Max,2023-03-04 11:00:05,0,false
4313517,4.0.12,iPhone 13 Pro Max,2023-09-11 20:17:48,0,false
4347546,4.0.12,iPhone 13 Pro Max,2023-09-22 19:49:29,0,false
4316089,4.0.12,iPhone 13 Pro Max,2023-09-13 00:54:30,0,false
3227307,4.0.12,iPhone 13 Pro Max,2022-08-21 20:56:53,1,false
3207662,4.0.12,iPhone 13 Pro Max,2022-08-18 09:07:21,4,false
3267924,4.0.12,iPhone 13 Pro Max,2022-09-01 00:34:07,0,false
4269904,4.0.12,iPhone 13 Pro Max,2023-09-01 21:26:27,1,true
4304228,4.0.12,iPhone 13 Pro Max,2023-09-09 14:49:37,0,false
4246464,4.0.12,iPhone 13 Pro Max,2023-08-26 17:08:30,0,false
4305971,4.0.12,iPhone 13 Pro Max,2023-09-09 19:27:01,0,false
4243851,4.0.12,iPhone 13 Pro Max,2023-08-26 01:56:17,7,false
4305509,4.0.12,iPhone 13 Pro Max,2023-09-09 18:17:50,0,false
4259762,4.0.12,iPhone 13 Pro Max,2023-08-29 20:42:42,0,false
2425078,4.0.12,iPhone 13 Pro Max,2021-09-24 19:54:35,0,false
3897759,4.0.12,iPhone 13 Pro Max,2023-06-09 19:01:26,0,false
4316361,4.0.12,iPhone 13 Pro Max,2023-09-13 10:18:09,0,false
4141417,4.0.12,iPhone 13 Pro Max,2023-07-31 14:54:07,7,false
1392391,4.0.12,iPhone 13 Pro Max,2019-11-07 11:16:22,2,true
4278251,4.0.12,iPhone 13 Pro Max,2023-09-02 21:58:07,0,false
4326431,4.0.12,iPhone 13 Pro Max,2023-09-16 13:34:29,0,false
4019076,4.0.12,iPhone 13 Pro Max,2023-07-04 22:23:14,67,false
4303177,4.0.12,iPhone 13 Pro Max,2023-09-09 11:26:45,0,false
4141826,4.0.12,iPhone 13 Pro Max,2023-07-31 16:55:12,0,false
4233464,4.0.12,iPhone 13 Pro Max,2023-08-23 11:50:55,0,false
2306475,4.0.12,iPhone 13 Pro Max,2021-08-26 11:01:29,4,false
4303414,4.0.12,iPhone 13 Pro Max,2023-09-09 12:25:53,0,false
3326451,4.0.12,iPhone 13 Pro Max,2022-09-15 18:36:33,0,false
2489623,4.0.12,iPhone 14 Pro Max,2021-10-16 14:11:41,0,false
4311142,4.0.12,iPhone 14 Pro Max,2023-09-10 20:04:20,0,false
4326815,4.0.12,iPhone 14 Pro Max,2023-09-16 14:24:09,0,false
4234906,4.0.12,iPhone 14 Pro Max,2023-08-23 19:02:51,9,false
2379136,4.0.12,iPhone 14 Pro Max,2021-09-10 23:13:11,11,false
2449672,4.0.12,iPhone 14 Pro Max,2021-10-02 15:46:14,1,false
2502217,4.0.12,iPhone 14 Pro Max,2021-10-21 18:57:02,2,false
4303178,4.0.12,iPhone 14 Pro Max,2023-09-09 11:26:50,0,false
3466650,4.0.12,iPhone 14 Pro Max,2022-11-05 11:29:30,0,false
4304336,4.0.12,iPhone 14 Pro Max,2023-09-09 15:09:24,0,false
4240219,4.0.12,iPhone 14 Pro Max,2023-08-25 12:44:49,0,false
4239750,4.0.12,iPhone 14 Pro Max,2023-08-25 09:11:16,0,false
3542163,4.0.12,iPhone 14 Pro Max,2023-01-08 20:26:39,244,true
4306224,4.0.12,iPhone 14 Pro Max,2023-09-09 20:03:40,0,false
4302816,4.0.12,iPhone 14 Pro Max,2023-09-09 09:42:03,0,false
1471982,4.0.12,iPhone 14 Pro Max,2020-05-30 18:03:59,0,false
3151432,4.0.12,iPhone 14 Pro Max,2022-08-03 11:16:11,0,false
4304684,4.0.12,iPhone 14 Pro Max,2023-09-09 16:10:13,0,false
4303054,4.0.12,iPhone 14 Pro Max,2023-09-09 10:55:25,0,false
3844546,4.0.12,iPhone 14 Pro Max,2023-05-27 19:26:16,0,false
4303585,4.0.12,iPhone 14 Pro Max,2023-09-09 12:59:57,0,false
4302893,4.0.12,iPhone 14 Pro Max,2023-09-09 10:09:45,0,false
1439097,4.0.12,iPhone 14 Pro Max,2020-03-25 16:33:44,0,false
1406435,4.0.12,iPhone 14 Pro Max,2019-12-10 15:28:32,40,false
4308543,4.0.12,iPhone 14 Pro Max,2023-09-10 02:48:16,0,false
1726515,4.0.12,iPhone 14 Pro Max,2020-11-07 19:00:13,0,false
2133375,4.0.12,iPhone 14 Pro Max,2021-06-30 13:09:31,26,false
2650240,4.0.12,iPhone 14 Pro Max,2022-02-11 21:54:09,0,false
4303021,4.0.12,iPhone 14 Pro Max,2023-09-09 10:43:53,0,false
3810428,4.0.12,iPhone SE 2nd gen,2023-05-19 11:37:38,0,true
4302924,4.0.12,iPhone SE 2nd gen,2023-09-09 10:20:37,0,false
4309583,4.0.12,iPhone SE 2nd gen,2023-09-10 14:21:36,0,false
4329705,4.0.12,iPhone SE 2nd gen,2023-09-16 19:13:49,0,false
1859960,4.0.12,iPhone SE 2nd gen,2021-03-29 09:51:28,0,false
4295313,4.0.12,iPhone SE 2nd gen,2023-09-06 20:58:51,0,false
2090439,4.0.12,iPhone SE 2nd gen,2021-06-17 20:36:26,1,false
4302861,4.0.12,iPhone SE 3rd gen,2023-09-09 09:58:46,0,false
4198536,4.0.12,iPhone SE 3rd gen,2023-08-15 22:13:38,3,false
4132577,4.0.12,iPhone SE 3rd gen,2023-07-29 17:27:08,0,false
3211140,4.0.12,unrecognized latest gen,2022-08-19 01:52:18,4,false
4325444,4.0.13,iPhone 7,2023-09-16 09:45:28,0,false
4344954,4.0.13,iPhone 8,2023-09-22 01:18:28,0,false
4008394,4.0.13,iPhone X,2023-07-03 15:08:12,11,false
2196709,4.0.13,iPhone X,2021-07-23 21:51:50,0,false
3126933,4.0.13,iPhone 11,2022-07-27 18:38:19,0,false
4345731,4.0.13,iPhone 11,2023-09-22 13:30:57,0,false
4344253,4.0.13,iPhone 11,2023-09-21 20:24:07,0,false
2743447,4.0.13,iPhone 11,2022-04-04 15:44:10,536,false
4344127,4.0.13,iPhone 11,2023-09-21 19:41:18,0,false
4356578,4.0.13,iPhone 11,2023-09-24 17:32:45,0,false
2456425,4.0.13,iPhone 11,2021-10-03 22:59:07,13,false
4338261,4.0.13,iPhone 11,2023-09-19 01:44:53,0,false
1899680,4.0.13,iPhone 11,2021-04-13 23:40:10,0,false
2465505,4.0.13,iPhone 11,2021-10-08 19:58:47,0,false
4340552,4.0.13,iPhone 11,2023-09-20 11:04:30,0,false
3987328,4.0.13,iPhone 11,2023-06-29 22:31:14,0,false
4290129,4.0.13,iPhone 11,2023-09-04 21:08:47,2,false
4333363,4.0.13,iPhone 11,2023-09-17 12:33:38,0,false
1740131,4.0.13,iPhone 11,2020-11-21 06:13:21,0,false
4359108,4.0.13,iPhone 12,2023-09-25 18:49:32,0,false
3986776,4.0.13,iPhone 12,2023-06-29 20:56:47,1,false
1495732,4.0.13,iPhone 12,2020-06-26 14:53:34,1182,false
4347356,4.0.13,iPhone 12,2023-09-22 19:11:55,0,false
1874399,4.0.13,iPhone 12,2021-04-04 18:09:00,0,false
3210436,4.0.13,iPhone 12,2022-08-18 22:18:57,30,false
3365774,4.0.13,iPhone 12,2022-09-25 17:39:51,0,false
4343766,4.0.13,iPhone 12,2023-09-21 17:54:46,0,false
3672093,4.0.13,iPhone 12,2023-04-05 07:58:25,0,false
4350713,4.0.13,iPhone 12,2023-09-23 13:43:11,0,false
3290230,4.0.13,iPhone 12,2022-09-04 22:23:43,0,false
1826858,4.0.13,iPhone 12,2021-03-12 23:30:38,0,false
3265616,4.0.13,iPhone 12,2022-08-31 12:09:33,0,false
4359987,4.0.13,iPhone 12,2023-09-26 12:04:18,0,false
4347179,4.0.13,iPhone 12,2023-09-22 18:40:57,0,false
4348946,4.0.13,iPhone 12,2023-09-22 23:56:28,0,false
4074739,4.0.13,iPhone 12,2023-07-16 13:40:22,0,false
4348406,4.0.13,iPhone 12,2023-09-22 22:15:07,0,false
4347065,4.0.13,iPhone 12,2023-09-22 18:22:33,0,false
4348179,4.0.13,iPhone 12,2023-09-22 21:34:50,0,false
4323778,4.0.13,iPhone 12,2023-09-15 21:45:02,0,false
4217427,4.0.13,iPhone 12,2023-08-19 20:06:30,26,false
2623848,4.0.13,iPhone 13,2022-01-13 11:25:16,0,false
4344158,4.0.13,iPhone 13,2023-09-21 19:51:34,0,false
1631258,4.0.13,iPhone 13,2020-09-10 07:08:27,561,false
3635508,4.0.13,iPhone 13,2023-03-22 19:52:48,0,false
3263763,4.0.13,iPhone 13,2022-08-30 18:07:03,10,false
1715404,4.0.13,iPhone 13,2020-10-30 17:41:10,0,false
1475235,4.0.13,iPhone 13,2020-06-04 11:15:01,0,false
2503416,4.0.13,iPhone 13,2021-10-22 12:13:49,1,false
4349031,4.0.13,iPhone 13,2023-09-23 00:16:46,0,false
3097509,4.0.13,iPhone 13,2022-07-19 13:37:06,0,false
1881341,4.0.13,iPhone 13,2021-04-07 14:57:22,0,false
1417797,4.0.13,iPhone 13,2020-01-20 19:27:08,1341,false
2429790,4.0.13,iPhone 13,2021-09-25 17:26:32,0,false
3227803,4.0.13,iPhone 13,2022-08-21 22:10:08,0,true
1742080,4.0.13,iPhone 13,2020-11-21 21:42:06,0,false
3410770,4.0.13,iPhone 13,2022-10-11 18:06:35,0,false
4336040,4.0.13,iPhone 13,2023-09-17 23:28:04,8,false
1723426,4.0.13,iPhone 13,2020-11-06 18:36:02,0,false
4359705,4.0.13,iPhone 13,2023-09-26 01:59:56,0,false
3894508,4.0.13,iPhone 13,2023-06-08 19:47:53,51,false
2857885,4.0.13,iPhone 13,2022-05-15 15:11:33,0,true
4323776,4.0.13,iPhone 13,2023-09-15 21:44:47,0,false
2371268,4.0.13,iPhone 13,2021-09-08 13:47:30,4,false
4358073,4.0.13,iPhone 13,2023-09-25 08:07:59,0,false
4359706,4.0.13,iPhone 13,2023-09-26 02:00:53,0,false
4350249,4.0.13,iPhone 13,2023-09-23 11:38:46,0,false
2583642,4.0.13,iPhone 13,2021-12-02 15:26:24,89,false
4358111,4.0.13,iPhone 13,2023-09-25 09:08:24,0,false
4347247,4.0.13,iPhone 13,2023-09-22 18:52:06,0,false
4333272,4.0.13,iPhone 13,2023-09-17 09:01:18,0,false
4345751,4.0.13,iPhone 13,2023-09-22 13:37:01,0,false
4355455,4.0.13,iPhone 13,2023-09-24 13:00:53,0,false
4346933,4.0.13,iPhone 14,2023-09-22 18:03:37,0,false
4340304,4.0.13,iPhone 14,2023-09-20 05:09:47,0,false
3319776,4.0.13,iPhone 14,2022-09-12 22:49:47,0,false
2349904,4.0.13,iPhone 14,2021-09-04 14:21:06,3,false
2490391,4.0.13,iPhone 14,2021-10-16 16:20:36,0,false
4239697,4.0.13,iPhone 14,2023-08-25 07:53:02,34,false
4357000,4.0.13,iPhone 14,2023-09-24 19:27:20,0,false
4306637,4.0.13,iPhone 14,2023-09-09 21:02:37,0,false
4349170,4.0.13,iPhone 14,2023-09-23 00:48:05,0,false
3869259,4.0.13,iPhone 14,2023-06-02 16:09:25,70,false
3522966,4.0.13,iPhone 14,2022-12-19 22:07:59,2,true
1701742,4.0.13,iPhone 14,2020-10-17 16:35:14,0,false
4349436,4.0.13,iPhone 14,2023-09-23 01:57:38,0,false
4346580,4.0.13,iPhone XR,2023-09-22 16:51:07,0,false
3636984,4.0.13,iPhone XR,2023-03-23 16:27:44,0,false
4348484,4.0.13,iPhone XR,2023-09-22 22:27:34,0,false
2125946,4.0.13,iPhone XR,2021-06-27 14:09:15,304,false
4265657,4.0.13,iPhone XR,2023-08-31 20:46:48,6,false
4344185,4.0.13,iPhone XR,2023-09-21 20:01:58,0,false
1429687,4.0.13,iPhone XR,2020-02-27 08:16:37,0,false
2298415,4.0.13,iPhone XR,2021-08-24 14:32:58,1,false
2551611,4.0.13,iPhone XR,2021-11-12 15:10:33,0,false
1720617,4.0.13,iPhone XR,2020-11-03 14:36:15,0,false
1796188,4.0.13,iPhone XS,2021-02-07 00:38:04,31,false
4348117,4.0.13,iPhone 11 Pro,2023-09-22 21:23:51,0,false
1880746,4.0.13,iPhone 12 Pro,2021-04-07 01:39:43,898,false
4340643,4.0.13,iPhone 12 Pro,2023-09-20 12:08:33,0,false
4347043,4.0.13,iPhone 12 Pro,2023-09-22 18:19:21,0,false
3234124,4.0.13,iPhone 12 Pro,2022-08-23 16:43:50,0,false
4357166,4.0.13,iPhone 12 Pro,2023-09-24 20:11:14,0,false
4339239,4.0.13,iPhone 12 Pro,2023-09-19 17:24:42,0,false
4050993,4.0.13,iPhone 12 Pro,2023-07-11 12:41:49,61,false
3052393,4.0.13,iPhone 12 Pro,2022-07-07 23:32:00,46,false
4342218,4.0.13,iPhone 12 Pro,2023-09-20 23:08:21,0,false
4348188,4.0.13,iPhone 13 Pro,2023-09-22 21:36:03,0,true
3364641,4.0.13,iPhone 13 Pro,2022-09-25 13:25:16,0,false
1446402,4.0.13,iPhone 13 Pro,2020-04-16 23:14:33,1,false
4346648,4.0.13,iPhone 13 Pro,2023-09-22 17:04:06,0,false
4346693,4.0.13,iPhone 13 Pro,2023-09-22 17:13:06,0,false
4342111,4.0.13,iPhone 13 Pro,2023-09-20 22:14:07,0,false
4348739,4.0.13,iPhone 13 Pro,2023-09-22 23:16:00,1,false
1661750,4.0.13,iPhone 13 Pro,2020-09-24 23:58:48,1005,false
3673916,4.0.13,iPhone 13 Pro,2023-04-05 20:59:31,92,false
4347888,4.0.13,iPhone 13 Pro,2023-09-22 20:47:02,0,false
3576375,4.0.13,iPhone 13 Pro,2023-02-15 13:52:06,225,false
4360523,4.0.13,iPhone 13 Pro,2023-09-26 17:34:42,0,false
3278812,4.0.13,iPhone 13 Pro,2022-09-03 13:42:08,0,false
4354456,4.0.13,iPhone 13 Pro,2023-09-24 01:07:32,0,false
4359286,4.0.13,iPhone 13 Pro,2023-09-25 20:19:36,0,false
4347897,4.0.13,iPhone 14 Pro,2023-09-22 20:49:14,0,false
2941120,4.0.13,iPhone 14 Pro,2022-06-09 14:50:22,0,false
4341794,4.0.13,iPhone 14 Pro,2023-09-20 20:07:43,1,false
3605124,4.0.13,iPhone 14 Pro,2023-03-05 22:53:10,0,false
3277441,4.0.13,iPhone 14 Pro,2022-09-03 09:50:50,0,false
4344152,4.0.13,iPhone 14 Pro,2023-09-21 19:49:24,0,false
4309286,4.0.13,iPhone 14 Pro,2023-09-10 12:44:55,0,false
3988478,4.0.13,iPhone 14 Pro,2023-06-30 10:35:35,0,true
4349676,4.0.13,iPhone 14 Pro,2023-09-23 03:41:23,0,false
4348119,4.0.13,iPhone 14 Pro,2023-09-22 21:24:18,0,false
2396263,4.0.13,iPhone 14 Pro,2021-09-15 15:35:24,0,false
4347440,4.0.13,iPhone 14 Pro,2023-09-22 19:29:05,0,false
1417082,4.0.13,iPhone 14 Pro,2020-01-18 10:51:10,1343,false
4316315,4.0.13,iPhone 14 Pro,2023-09-13 09:24:33,0,false
4348710,4.0.13,iPhone 14 Pro,2023-09-22 23:11:03,0,false
4348266,4.0.13,iPhone 14 Pro,2023-09-22 21:51:51,0,false
4336620,4.0.13,iPhone 14 Pro,2023-09-18 12:33:29,2,false
1404764,4.0.13,iPhone 14 Pro,2019-12-05 21:48:54,3,false
2363009,4.0.13,iPhone 14 Pro,2021-09-06 02:59:12,1,false
3874587,4.0.13,iPhone 8 Plus,2023-06-03 15:57:20,11,false
4228571,4.0.13,iPhone 12 Mini,2023-08-21 20:16:11,12,false
4307961,4.0.13,iPhone 12 Mini,2023-09-10 00:26:47,0,false
2355333,4.0.13,iPhone 12 Mini,2021-09-04 23:19:39,39,false
4035389,4.0.13,iPhone 13 Mini,2023-07-08 13:17:48,0,false
4355262,4.0.13,iPhone 13 Mini,2023-09-24 11:49:40,0,false
4311136,4.0.13,iPhone 13 Mini,2023-09-10 20:03:17,5,false
3959320,4.0.13,iPhone 13 Mini,2023-06-24 02:25:28,0,true
2009338,4.0.13,iPhone 13 Mini,2021-05-23 23:05:28,0,false
1814168,4.0.13,iPhone 13 Mini,2021-02-28 22:51:19,276,false
4359011,4.0.13,iPhone 13 Mini,2023-09-25 18:06:50,0,false
4340012,4.0.13,iPhone 14 Plus,2023-09-19 22:25:21,0,false
4178515,4.0.13,iPhone 14 Plus,2023-08-11 14:23:20,0,false
4333137,4.0.13,iPhone 14 Plus,2023-09-17 11:10:04,0,false
4323770,4.0.13,iPhone 14 Plus,2023-09-15 21:43:25,0,false
1527322,4.0.13,iPhone 14 Plus,2020-07-17 18:02:05,24,false
3506423,4.0.13,iPhone 14 Plus,2022-12-03 02:36:14,300,false
3391170,4.0.13,iPhone 14 Plus,2022-10-04 23:24:14,108,false
4338582,4.0.13,iPhone 11 Pro Max,2023-09-19 11:42:12,0,false
4347285,4.0.13,iPhone 11 Pro Max,2023-09-22 18:58:38,0,false
4347883,4.0.13,iPhone 12 Pro Max,2023-09-22 20:46:12,0,false
4347355,4.0.13,iPhone 12 Pro Max,2023-09-22 19:11:52,0,false
4265485,4.0.13,iPhone 12 Pro Max,2023-08-31 20:07:55,1,false
4347260,4.0.13,iPhone 12 Pro Max,2023-09-22 18:54:16,0,false
2441042,4.0.13,iPhone 13 Pro Max,2021-09-29 16:27:00,21,false
4296267,4.0.13,iPhone 13 Pro Max,2023-09-07 11:07:06,12,false
2439437,4.0.13,iPhone 13 Pro Max,2021-09-28 17:27:35,0,false
2653445,4.0.13,iPhone 13 Pro Max,2022-02-13 13:06:01,585,false
3258980,4.0.13,iPhone 13 Pro Max,2022-08-28 22:25:29,396,true
4302396,4.0.13,iPhone 13 Pro Max,2023-09-09 02:27:07,0,false
3427669,4.0.13,iPhone 13 Pro Max,2022-10-17 19:01:56,51,false
4189904,4.0.13,iPhone 13 Pro Max,2023-08-13 16:07:59,27,false
4342839,4.0.13,iPhone 13 Pro Max,2023-09-21 11:16:32,0,false
4348382,4.0.13,iPhone 13 Pro Max,2023-09-22 22:11:07,0,false
4314321,4.0.13,iPhone 13 Pro Max,2023-09-12 10:30:04,0,false
4312575,4.0.13,iPhone 13 Pro Max,2023-09-11 13:56:32,3,false
4320217,4.0.13,iPhone 13 Pro Max,2023-09-14 20:37:18,13,false
4348718,4.0.13,iPhone 13 Pro Max,2023-09-22 23:12:09,0,true
4348987,4.0.13,iPhone 13 Pro Max,2023-09-23 00:09:02,0,false
3655886,4.0.13,iPhone 13 Pro Max,2023-03-30 20:11:23,0,false
4348130,4.0.13,iPhone 13 Pro Max,2023-09-22 21:27:04,0,false
4353952,4.0.13,iPhone 13 Pro Max,2023-09-23 23:01:03,0,false
4325516,4.0.13,iPhone 14 Pro Max,2023-09-16 10:15:40,0,false
4217250,4.0.13,iPhone 14 Pro Max,2023-08-19 19:47:02,0,false
4337149,4.0.13,iPhone 14 Pro Max,2023-09-18 16:36:15,0,false
4232635,4.0.13,iPhone 14 Pro Max,2023-08-22 23:00:08,1,false
2442383,4.0.13,iPhone 14 Pro Max,2021-09-30 10:49:19,0,false
3465895,4.0.13,iPhone 14 Pro Max,2022-11-05 00:17:08,0,false
4358299,4.0.13,iPhone 14 Pro Max,2023-09-25 11:59:31,3,false
3215115,4.0.13,iPhone 14 Pro Max,2022-08-19 22:33:24,0,false
4307031,4.0.13,iPhone 14 Pro Max,2023-09-09 21:59:43,0,false
1722138,4.0.13,iPhone 14 Pro Max,2020-11-05 16:18:04,143,false
1799513,4.0.13,iPhone 14 Pro Max,2021-02-13 11:42:01,0,false
4235744,4.0.13,iPhone 14 Pro Max,2023-08-23 22:17:45,0,false
2307405,4.0.13,iPhone 14 Pro Max,2021-08-26 15:18:35,1,false
4355643,4.0.13,iPhone 14 Pro Max,2023-09-24 13:57:22,0,false
4346272,4.0.13,iPhone 14 Pro Max,2023-09-22 15:51:34,0,false
4269408,4.0.13,iPhone 14 Pro Max,2023-09-01 20:05:41,1,false
4342643,4.0.13,iPhone 14 Pro Max,2023-09-21 08:11:07,1,false
2114155,4.0.13,iPhone 14 Pro Max,2021-06-24 22:46:15,492,false
2901604,4.0.13,iPhone SE 2nd gen,2022-05-29 12:11:51,0,true
2388278,4.0.13,iPhone SE 2nd gen,2021-09-12 13:52:21,2,false
4337945,4.0.13,iPhone SE 2nd gen,2023-09-18 21:42:51,0,false
2664095,4.0.13,iPhone SE 2nd gen,2022-02-21 10:25:56,581,false
2644996,4.0.13,iPhone SE 2nd gen,2022-02-06 01:14:47,0,false
4336612,4.0.13,iPhone SE 2nd gen,2023-09-18 12:26:56,0,false
4341048,4.0.13,iPhone SE 3rd gen,2023-09-20 15:35:23,0,false
4357818,4.0.13,unrecognized latest gen,2023-09-25 00:02:58,1,false
4342830,4.0.13,unrecognized latest gen,2023-09-21 11:11:33,0,false
4363543,4.0.14,iPhone 11,2023-09-28 12:03:10,0,false
2271098,4.0.14,iPhone 11,2021-08-19 11:07:52,17,false
3046996,4.0.14,iPhone 11,2022-07-06 13:11:23,0,false
4362577,4.0.14,iPhone 12,2023-09-27 19:10:23,0,false
4364178,4.0.14,iPhone 12,2023-09-28 17:05:35,0,false
4358808,4.0.14,iPhone 12,2023-09-25 16:52:17,0,false
4363615,4.0.14,iPhone 12,2023-09-28 12:45:22,0,false
4365334,4.0.14,iPhone 13,2023-09-29 02:50:56,0,false
4363869,4.0.14,iPhone 13 Pro,2023-09-28 13:59:07,1,false
4362345,4.0.14,iPhone 14 Pro,2023-09-27 17:33:40,0,false
4363614,4.0.14,iPhone 12 Mini,2023-09-28 12:45:20,0,false
4362018,4.0.14,iPhone 13 Mini,2023-09-27 14:57:40,0,false
4362148,4.0.14,iPhone 14 Pro Max,2023-09-27 16:03:46,0,false
3697779,4.0.15,iPhone 7,2023-04-13 13:32:31,158,false
4370169,4.0.15,iPhone 8,2023-09-30 13:25:21,0,false
3290308,4.0.15,iPhone 11,2022-09-04 22:38:18,0,false
4301825,4.0.15,iPhone 11,2023-09-08 23:50:26,1,false
4365411,4.0.15,iPhone 11,2023-09-29 07:06:46,0,false
4370390,4.0.15,iPhone 11,2023-09-30 14:02:44,0,false
4294739,4.0.15,iPhone 11,2023-09-06 18:00:39,14,false
2452482,4.0.15,iPhone 11,2021-10-02 21:51:58,0,false
1709006,4.0.15,iPhone 11,2020-10-23 19:38:26,4,false
4303088,4.0.15,iPhone 11,2023-09-09 11:06:13,13,false
4272540,4.0.15,iPhone 11,2023-09-02 11:29:45,4,false
4235440,4.0.15,iPhone 11,2023-08-23 20:59:21,0,false
3558294,4.0.15,iPhone 11,2023-01-28 04:13:41,0,true
3450572,4.0.15,iPhone 11,2022-10-28 22:54:56,0,true
2622190,4.0.15,iPhone 11,2022-01-10 15:43:34,30,false
4280638,4.0.15,iPhone 11,2023-09-03 08:15:35,0,true
3306801,4.0.15,iPhone 11,2022-09-09 23:57:01,0,false
3397439,4.0.15,iPhone 11,2022-10-07 20:01:07,0,false
4128012,4.0.15,iPhone 11,2023-07-28 18:40:23,9,false
3247846,4.0.15,iPhone 11,2022-08-27 01:41:57,15,false
1837642,4.0.15,iPhone 11,2021-03-20 16:37:35,204,false
3575854,4.0.15,iPhone 11,2023-02-14 18:54:43,4,false
2396893,4.0.15,iPhone 12,2021-09-15 19:13:39,7,false
4344894,4.0.15,iPhone 12,2023-09-22 00:38:42,0,false
2449092,4.0.15,iPhone 12,2021-10-02 14:25:07,50,false
3556591,4.0.15,iPhone 12,2023-01-26 13:34:53,0,false
2444261,4.0.15,iPhone 12,2021-10-01 08:57:01,0,false
3219340,4.0.15,iPhone 12,2022-08-20 18:08:38,0,false
4346537,4.0.15,iPhone 12,2023-09-22 16:42:53,0,false
2634347,4.0.15,iPhone 12,2022-01-24 17:12:30,2,false
4348470,4.0.15,iPhone 12,2023-09-22 22:25:17,0,false
2661427,4.0.15,iPhone 12,2022-02-19 21:35:33,0,false
4369126,4.0.15,iPhone 12,2023-09-30 08:01:27,0,false
3227346,4.0.15,iPhone 12,2022-08-21 21:01:37,0,false
4347893,4.0.15,iPhone 12,2023-09-22 20:48:11,0,false
3636010,4.0.15,iPhone 12,2023-03-23 01:25:17,0,false
3581179,4.0.15,iPhone 12,2023-02-18 18:39:40,0,true
4207559,4.0.15,iPhone 12,2023-08-18 07:42:19,0,false
4304523,4.0.15,iPhone 12,2023-09-09 15:43:00,0,true
4374403,4.0.15,iPhone 13,2023-09-30 23:15:56,0,false
2982263,4.0.15,iPhone 13,2022-06-20 12:29:09,0,false
4322977,4.0.15,iPhone 13,2023-09-15 19:07:29,0,false
4372304,4.0.15,iPhone 13,2023-09-30 18:10:51,0,false
4369805,4.0.15,iPhone 13,2023-09-30 12:24:35,0,false
4279020,4.0.15,iPhone 13,2023-09-02 23:19:22,0,false
3509874,4.0.15,iPhone 13,2022-12-05 15:15:36,0,false
4275770,4.0.15,iPhone 13,2023-09-02 17:58:45,4,false
4336555,4.0.15,iPhone 13,2023-09-18 11:37:52,0,false
3412076,4.0.15,iPhone 13,2022-10-12 14:04:00,0,false
2514882,4.0.15,iPhone 13,2021-10-25 10:28:23,0,true
4222233,4.0.15,iPhone 13,2023-08-20 14:54:57,0,false
